,latitude,longitude,squirrel_id,shift,date,age,color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flag,tail_twitches,approaches,indifferent,runs_from
1623,40.76491066771379,-73.9736873018042,1I-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,nan,True,False,False,False,False,False,False,True
1624,40.794717907138796,-73.9617519095277,35A-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,In the weeds by the pool,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1625,40.784115697669,-73.9594391759139,26I-PM-1010-03,PM,2018-10-10,Adult,Gray,Above Ground,tree,False,False,True,True,True,nan,False,False,False,False,True,False,True,False
1626,40.76971786480021,-73.97136652496141,7H-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
1627,40.7715081817329,-73.9759428006237,7C-PM-1020-06,PM,2018-10-20,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,True,False,False,False,False,False,False
1628,40.7792529489016,-73.9710025484537,16C-AM-1014-01,AM,2018-10-14,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1629,40.792363826828,-73.9527196716568,36I-PM-1007-11,PM,2018-10-07,Juvenile,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
1630,40.796186995179795,-73.9592392692535,37B-AM-1018-02,AM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
1631,40.7728528164878,-73.97470601437419,8C-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1632,40.7656357433691,-73.97264597739951,2I-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1633,40.798033601855394,-73.95607317386771,41D-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1634,40.7695511718541,-73.97014086231209,7I-PM-1013-04,PM,2018-10-13,Adult,Cinnamon,Ground Plane,Grass,True,False,False,True,False,nan,False,False,False,True,False,False,False,False
1635,40.7722062991044,-73.9699513151755,10G-PM-1017-05,PM,2018-10-17,Juvenile,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
1636,40.7728567364852,-73.9770628333002,7B-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1637,40.778306973575795,-73.9736800575584,14A-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,True,False,False,False,chasing (#3),False,False,False,False,True,False,True,False
1638,40.7904807427954,-73.9564632239432,33G-AM-1013-01,AM,2018-10-13,Adult,Cinnamon,Above Ground,shelter in hole in tree,False,False,True,False,False,nan,False,False,False,False,False,False,True,True
1639,40.7817434070169,-73.96531352771491,21E-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,in tree,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
1640,40.77683766561189,-73.97088608794591,14D-PM-1019-15,PM,2018-10-19,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1641,40.7929809144271,-73.95305356247809,37I-AM-1010-02,AM,2018-10-10,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1642,40.7715988711659,-73.9734654671008,8E-PM-1008-06,PM,2018-10-08,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,nan,False,False,False,False,False,False,False,False
1643,40.7924176673037,-73.9619673317128,33B-PM-1010-08,PM,2018-10-10,Juvenile,Gray,Above Ground,running up tree,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
1644,40.7841166727168,-73.9669782832746,22C-PM-1006-13,PM,2018-10-06,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
1645,40.768895893226,-73.9795585338537,3B-PM-1007-08,PM,2018-10-07,Juvenile,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
1646,40.7683513714892,-73.97902633720041,2C-PM-1013-07,PM,2018-10-13,Adult,Gray,nan,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
1647,40.7744098063421,-73.969347812694,12G-PM-1007-02,PM,2018-10-07,nan,Gray,Above Ground,in tree,False,True,False,False,False,nan,False,False,False,False,False,False,False,False
1648,40.775017530671605,-73.97624942397191,10A-AM-1006-01,AM,2018-10-06,Adult,Cinnamon,Ground Plane,near Strawberry Fields,False,False,False,True,False,eating (a peanut),False,False,False,False,False,True,False,False
1649,40.774116893392794,-73.97633735105359,9B-PM-1013-09,PM,2018-10-13,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,True
1650,40.7969397424182,-73.94984217462209,42I-PM-1014-02,PM,2018-10-14,Adult,Cinnamon,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1651,40.7842441291991,-73.9695881075086,21A-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
1652,40.7715437147052,-73.9766342125035,6C-AM-1007-08,AM,2018-10-07,Adult,nan,Above Ground,nan,False,False,True,False,False,dropping acorns,False,False,False,False,False,False,False,False
1653,40.7816501516863,-73.96957001271599,19B-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1654,40.7971563708988,-73.9557399927792,40D-PM-1013-07,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,True,False,False,False,nan,False,False,False,False,False,False,False,True
1655,40.7716757945251,-73.97682540587091,6C-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,True
1656,40.772378137671396,-73.9736016229655,8D-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1657,40.7700011818847,-73.96904988769441,8I-AM-1006-07,AM,2018-10-06,Adult,Gray,Above Ground,nan,False,False,True,False,True,nan,False,False,False,False,False,False,True,False
1658,40.7702181099573,-73.98004994980342,4A-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,At rock,False,False,False,False,True,nan,False,False,False,True,True,False,True,False
1659,40.7691228794395,-73.974519308015,5E-AM-1008-02,AM,2018-10-08,Adult,Gray,Above Ground,trellis,True,False,False,False,True,nan,False,False,False,False,False,True,False,False
1660,40.7953143196705,-73.95616002372842,38E-AM-1010-10,AM,2018-10-10,Adult,Gray,Above Ground,over a log across stream,False,False,False,False,False,chillin',False,False,False,False,False,False,False,True
1661,40.779185159819704,-73.96967203626271,17D-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nan,False,False,False,False,True,False,True,False
1662,40.772409114667795,-73.97291429122029,9E-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1663,40.7979689846815,-73.95839443533521,39B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,True
1664,40.7822708362663,-73.96494654768709,22F-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,False,False,True,False
1665,40.778215745915496,-73.96459890035891,18H-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,True,True,False,nan,False,False,False,False,False,False,True,False
1666,40.7659431884158,-73.97469348106671,2G-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,False,burying nut,False,False,False,False,True,False,True,False
1667,40.776320316433896,-73.9691821206863,14F-PM-1012-03,PM,2018-10-12,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
1668,40.7711934835539,-73.9682688752331,9I-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1669,40.781130706026,-73.9611399573659,22I-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1670,40.789929543926505,-73.9640989602986,29B-PM-1010-03,PM,2018-10-10,Juvenile,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,True,False,False
1671,40.7760966488186,-73.9746940851342,11B-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,False,False,False,False
1672,40.7906520520417,-73.9589698681439,32E-PM-1017-06,PM,2018-10-17,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
1673,40.767734470917794,-73.97774976458341,2D-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
1674,40.794924397955,-73.9566686940197,37E-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1675,40.7960622445291,-73.9594332600733,37B-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
1676,40.7878795081255,-73.95687265085459,30I-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1677,40.7898646267709,-73.9545399102352,33I-PM-1006-06,PM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1678,40.7776485679354,-73.9638167248251,18I-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
1679,40.782922532628795,-73.9638141923763,23F-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,True,False
1680,40.7667622711142,-73.97592584072879,2F-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1681,40.7676402781925,-73.9790889008147,1C-PM-1013-01,PM,2018-10-13,Adult,Cinnamon,Ground Plane,nan,False,False,True,False,True,nan,False,False,False,False,False,True,False,False
1682,40.7904737110761,-73.96378247566071,30B-AM-1007-08,AM,2018-10-07,Adult,Gray,Above Ground,nan,True,False,False,True,False,nan,False,False,False,False,False,False,False,False
1683,40.7802960985637,-73.96788229832741,18E-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
1684,40.7982428507976,-73.9593373093799,39A-PM-1014-03,PM,2018-10-14,Adult,Gray,Above Ground,Jumped from ground onto branch,False,False,False,False,True,digging?,False,False,False,False,True,False,True,False
1685,40.768336388516005,-73.97547909645608,4E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1686,40.7763054313195,-73.9677593344667,15G-PM-1019-07,PM,2018-10-19,Adult,nan,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,True,False,False,False
1687,40.797886753932204,-73.9547031549299,41E-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1688,40.7934359372871,-73.96052295327,34C-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,False,False,True,False
1689,40.7818586173755,-73.9703705008688,19B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1690,40.770829651707295,-73.973268329435,7E-AM-1006-05,AM,2018-10-06,Adult,Gray,Above Ground,in tree,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
1691,40.7841519912635,-73.9593781427412,26I-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1692,40.766022437401,-73.97301963428741,3H-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1693,40.7910284106931,-73.9604083891356,32D-AM-1013-05,AM,2018-10-13,Adult,Gray,Above Ground,nan,True,False,False,True,False,nan,False,False,False,False,False,False,True,False
1694,40.776651822199796,-73.96945916677049,14E-AM-1008-12,AM,2018-10-08,Adult,Gray,Above Ground,nan,False,False,True,True,True,nan,False,False,False,False,False,False,True,False
1695,40.7935959584643,-73.9568610943394,36E-PM-1012-02,PM,2018-10-12,Adult,Gray,Above Ground,on tree branch,False,False,True,False,True,picking acorns off oak tree,False,False,False,False,False,False,True,False
1696,40.791463563578404,-73.9631392113757,31B-PM-1007-02,PM,2018-10-07,Adult,Gray,Above Ground,nan,False,True,True,False,False,chasing #1 and climbing tree w/ #1,False,False,False,False,False,False,False,True
1697,40.7821499135828,-73.9706968708903,19A-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1698,40.7887310058451,-73.965675791028,27B-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,By large tree chasing #1,False,True,False,False,True,nan,False,False,False,False,False,False,False,True
1699,40.777869143321794,-73.9701634768603,15D-AM-1007-03,AM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,False,False,True,False
1700,40.7688069184057,-73.9752699507508,4E-PM-1008-02,PM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1701,40.7948117428147,-73.956998502609,37E-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,True,False
1702,40.7809656348254,-73.9624052832372,21H-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,True,False,False
1703,40.7740994735325,-73.97654172820009,9A-AM-1013-05,AM,2018-10-13,Juvenile,Gray,Ground Plane,nan,False,True,False,True,False,nan,False,False,False,False,False,False,True,False
1704,40.7761309082202,-73.965215665278,15I-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
1705,40.7956624328733,-73.96045242711669,36B-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
1706,40.7946365810826,-73.9618486459307,35A-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1707,40.76970111004871,-73.9771696835698,4C-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,True,False
1708,40.7902168635009,-73.95454386561221,34I-AM-1012-04,AM,2018-10-12,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1709,40.7691593428471,-73.975836799137,4E-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1710,40.7695777009264,-73.9801899519657,3A-PM-1017-02,PM,2018-10-17,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1711,40.7706273151066,-73.97977158132,4A-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
1712,40.773653130362206,-73.9763542780331,9B-AM-1010-02,AM,2018-10-10,Juvenile,Gray,Above Ground,in bush,False,False,True,False,True,nan,False,False,False,False,True,False,False,True
1713,40.7672225695415,-73.97457091090558,3G-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,nan,True,False,True,False,False,in tree,False,False,False,False,False,False,True,False
1714,40.76791202463521,-73.97974252624591,1B-AM-1012-02,AM,2018-10-12,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
1715,40.7748063281815,-73.97149520927671,12E-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
1716,40.7772653590224,-73.96826762377029,15F-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,on path,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1717,40.797816862987496,-73.955429970986,40D-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
1718,40.7701092834201,-73.9725844658514,7F-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
1719,40.7907682009641,-73.95873307074629,32F-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,nan,False,False,False,False,False,curious about me,False,False,False,False,False,True,False,True
1720,40.768175909819895,-73.98025646852649,2B-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,True,False
1721,40.7768078174366,-73.9747959143543,12A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1722,40.770949747173795,-73.9795492724533,4A-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1723,40.7753465489231,-73.96574800660741,14I-PM-1018-04,PM,2018-10-18,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,True,False,False
1724,40.7705815354769,-73.9686479277215,9I-AM-1014-08,AM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1725,40.7722592187215,-73.96924722995651,10H-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,in tree,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1726,40.768254590348796,-73.9787846880249,2C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1727,40.7736674124746,-73.97650461090191,8B-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,nan,False,False,True,False,True,nan,False,False,False,False,False,False,True,False
1728,40.7702117898305,-73.97961428483491,4A-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
1729,40.7841049008492,-73.9692846326638,22A-PM-1017-02,PM,2018-10-17,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
1730,40.7737313251559,-73.97671414072741,8A-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,nan,False,False,True,True,False,nan,False,False,False,False,False,False,False,True
1731,40.7675540517649,-73.9756345867747,3E-PM-1008-09,PM,2018-10-08,Adult,Gray,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,False,True
1732,40.7933777553406,-73.9524132295658,37I-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,False,True
1733,40.795512787396795,-73.9563652303243,38E-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,on log,False,False,False,False,False,statue,False,False,False,False,False,False,True,False
1734,40.7745426051392,-73.9743873549635,10C-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1735,40.7807274581426,-73.9640741640547,20G-AM-1018-01,AM,2018-10-18,Juvenile,Gray,Above Ground,Tree limb,False,False,False,False,False,sitting still on limb,False,False,False,False,False,False,True,False
1736,40.77356830443129,-73.967975586222,12H-PM-1007-07,PM,2018-10-07,nan,Gray,Ground Plane,grass field,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1737,40.777500305002796,-73.96397004344492,17I-AM-1014-01,AM,2018-10-14,Adult,Cinnamon,Ground Plane,Running across fence between statue & swings,True,False,True,True,False,nan,False,False,False,False,False,False,True,False
1738,40.799384716477,-73.95777581255179,41B-AM-1010-10,AM,2018-10-10,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
1739,40.77227125186371,-73.9736995552241,8E-PM-1008-02,PM,2018-10-08,Adult,Black,Above Ground,in tree,True,False,True,False,False,nan,False,False,False,False,False,False,False,False
1740,40.7803527061859,-73.97010234787459,17C-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1741,40.7902529354639,-73.9635412640983,30B-AM-1007-11,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1742,40.791206838084506,-73.9584661589182,33F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,True,False
1743,40.7703014325728,-73.9688438058715,8I-AM-1006-05,AM,2018-10-06,Adult,Gray,Above Ground,tree,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1744,40.7906003311747,-73.96034711618691,32E-PM-1017-15,PM,2018-10-17,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1745,40.7761316400012,-73.96657637976071,15H-AM-1013-03,AM,2018-10-13,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1746,40.797451079756705,-73.955710327539,40D-AM-1013-03,AM,2018-10-13,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
1747,40.7755542506699,-73.97568253382991,11A-PM-1013-02,PM,2018-10-13,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
1748,40.7858776210151,-73.9684806250183,24A-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1749,40.7840886870652,-73.9594045885402,26I-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1750,40.798146304742495,-73.9561091686663,41D-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1751,40.778240154836205,-73.9733437449715,14B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
1752,40.7803438278765,-73.9652134469963,19F-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,nan,True,True,True,False,False,nan,False,False,False,False,True,False,False,True
1753,40.7695231949631,-73.97147981967771,6H-PM-1020-02,PM,2018-10-20,Adult,nan,Above Ground,Fence pole,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
1754,40.7678213857557,-73.9755041276839,3F-AM-1006-13,AM,2018-10-06,Juvenile,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,True,False,False
1755,40.7900513933531,-73.9601561064548,31E-PM-1006-08,PM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1756,40.7961057536141,-73.9581241870185,38C-AM-1019-05,AM,2018-10-19,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1757,40.79633512256721,-73.9576219570858,38C-AM-1019-03,AM,2018-10-19,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
1758,40.79055818537861,-73.95970725337871,32E-AM-1007-12,AM,2018-10-07,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,False,False,False,False
1759,40.798317641948294,-73.9575307970434,40B-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1760,40.7674414870702,-73.9769106838192,2E-AM-1010-05,AM,2018-10-10,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
1761,40.7687012827059,-73.9768286349595,3D-PM-1010-05,PM,2018-10-10,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
1762,40.7978951981698,-73.95348783164721,41F-PM-1019-01,PM,2018-10-19,nan,nan,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
1763,40.7781788966185,-73.9689041600147,16E-AM-1014-07,AM,2018-10-14,Adult,Gray,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
1764,40.76542855100671,-73.972757765574,2I-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,nan,True,False,False,True,False,nan,False,False,False,False,False,False,True,False
1765,40.7947587726617,-73.958719099962,36C-AM-1014-04,AM,2018-10-14,nan,Gray,Above Ground,Ground then tree to eat,True,False,True,True,False,nan,False,False,False,False,False,False,False,True
1766,40.7687241866704,-73.97736964550309,3D-PM-1010-14,PM,2018-10-10,Juvenile,Gray,Above Ground,nan,False,False,False,False,False,crying out,True,True,False,False,False,False,False,False
1767,40.7698172190404,-73.9721086069437,6G-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,grass,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
1768,40.770355783043705,-73.97281709807791,7F-AM-1008-06,AM,2018-10-08,Adult,Gray,Above Ground,in hole in tree,False,False,False,False,False,sitting,False,False,False,False,False,False,True,False
1769,40.766558468102495,-73.9750688083336,2F-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
1770,40.7766014124609,-73.9690540696008,14F-PM-1012-08,PM,2018-10-12,Adult,Cinnamon,Ground Plane,nan,True,True,False,True,True,nan,False,False,False,False,False,False,True,False
1771,40.7943113021522,-73.9611126813593,35B-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
1772,40.78412985840271,-73.9668909481942,22C-PM-1006-12,PM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,True,False,False,False,False,False,False,False
1773,40.7938167628067,-73.951965247933,38I-PM-1014-03,PM,2018-10-14,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,True
1774,40.7913464147989,-73.9562350820255,34G-PM-1006-02,PM,2018-10-06,Adult,Gray,Above Ground,nan,False,False,True,True,True,eating bread it found on ground,False,False,False,False,False,False,False,True
1775,40.775242275820204,-73.9711751356843,12E-AM-1017-06,AM,2018-10-17,Juvenile,Gray,Above Ground,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
1776,40.7807054868066,-73.96855981061279,19D-PM-1008-02,PM,2018-10-08,nan,nan,Above Ground,nan,False,False,False,False,False,nan,True,False,False,False,False,False,False,False
1777,40.7708835103516,-73.9695560376915,9H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
1778,40.7910513041359,-73.9640945609381,30A-PM-1020-04,PM,2018-10-20,Adult,Gray,Ground Plane,Rock,True,False,False,True,False,nan,False,False,False,False,False,False,False,True
